smiles,inchi,total_score,raw_HEK_classifier,raw_CAPAN_classifier
c1c(-c2sc(=NC)[nH]n2)ccc(NC(=O)c2sccc2)c1,"InChI=1S/C14H12N4OS2/c1-15-14-18-17-13(21-14)9-4-6-10(7-5-9)16-12(19)11-3-2-8-20-11/h2-8H,1H3,(H,15,18)(H,16,19)",0.3248421549797058,0.26,0.07
c1cc(-c2c(OC)ccc(C(NC(c3ccccc3)C)=O)c2)cn2c(C)nnc12,"InChI=1S/C23H22N4O2/c1-15(17-7-5-4-6-8-17)24-23(28)18-9-11-21(29-3)20(13-18)19-10-12-22-26-25-16(2)27(22)14-19/h4-15H,1-3H3,(H,24,28)",0.2504307329654693,0.18,0.09
c1(NC(=O)N2Cc3ccccc3C2)ccc(C2CCN(C(=O)c3cnco3)CC2)cc1,"InChI=1S/C24H24N4O3/c29-23(22-13-25-16-31-22)27-11-9-18(10-12-27)17-5-7-21(8-6-17)26-24(30)28-14-19-3-1-2-4-20(19)15-28/h1-8,13,16,18H,9-12,14-15H2,(H,26,30)",0.3061687350273132,0.24,0.04
c1cc(NC(=O)N2Cc3c(cccc3)C2)ccc1C(=O)N1CC2(CCOCC2)C1,"InChI=1S/C23H25N3O3/c27-21(26-15-23(16-26)9-11-29-12-10-23)17-5-7-20(8-6-17)24-22(28)25-13-18-3-1-2-4-19(18)14-25/h1-8H,9-16H2,(H,24,28)",0.3248901963233948,0.26,0.06909091
c1cc(-c2sc3ncnc(N4CCOCC4)c3c2)cc2n(CC3CCCCC3)cnc12,"InChI=1S/C24H27N5OS/c1-2-4-17(5-3-1)14-29-16-27-20-7-6-18(12-21(20)29)22-13-19-23(25-15-26-24(19)31-22)28-8-10-30-11-9-28/h6-7,12-13,15-17H,1-5,8-11,14H2",0.4822364449501037,0.41,0.14
c1cc(N=c2[nH]cnc3sccc23)c(C(NCCN2CCCC2)=O)cc1,"InChI=1S/C19H21N5OS/c25-18(20-8-11-24-9-3-4-10-24)14-5-1-2-6-16(14)23-17-15-7-12-26-19(15)22-13-21-17/h1-2,5-7,12-13H,3-4,8-11H2,(H,20,25)(H,21,22,23)",0.5266388058662415,0.45,0.14909092
c1c(C(=O)N)ccc(N2CCCCCC2)c1N=c1[nH]cnc2ccccc21,"InChI=1S/C21H23N5O/c22-20(27)15-9-10-19(26-11-5-1-2-6-12-26)18(13-15)25-21-16-7-3-4-8-17(16)23-14-24-21/h3-4,7-10,13-14H,1-2,5-6,11-12H2,(H2,22,27)(H,23,24,25)",0.2886385917663574,0.59,0.35
c1cc(SCc2ccccc2)cc(N2CCOCC2)c1NC(=O)c1ccccc1,"InChI=1S/C24H24N2O2S/c27-24(20-9-5-2-6-10-20)25-22-12-11-21(29-18-19-7-3-1-4-8-19)17-23(22)26-13-15-28-16-14-26/h1-12,17H,13-16,18H2,(H,25,27)",0.3061687350273132,0.24,0.04
c1(-c2c[nH]c(=NC(c3ccccc3)=O)s2)nc2c(cc(OC)cc2)s1,"InChI=1S/C18H13N3O2S2/c1-23-12-7-8-13-14(9-12)24-17(20-13)15-10-19-18(25-15)21-16(22)11-5-3-2-4-6-11/h2-10H,1H3,(H,19,21,22)",0.2021416872739792,0.15,0.19
c1(NC(N2Cc3c(cccc3)C2)=O)ccc(C(=O)N2CCC(C)CC2)cc1,"InChI=1S/C22H25N3O2/c1-16-10-12-24(13-11-16)21(26)17-6-8-20(9-7-17)23-22(27)25-14-18-4-2-3-5-19(18)15-25/h2-9,16H,10-15H2,1H3,(H,23,27)",0.3687326908111572,0.3,0.01
c1(-c2cc3c(=NCCC4CCCCC4)[nH]cnc3cc2)cccnc1,"InChI=1S/C21H24N4/c1-2-5-16(6-3-1)10-12-23-21-19-13-17(18-7-4-11-22-14-18)8-9-20(19)24-15-25-21/h4,7-9,11,13-16H,1-3,5-6,10,12H2,(H,23,24,25)",0.4316620230674743,0.44,0.22
c1cc(Nc2ccc(C(=O)N3CCCCC3)cc2)ccc1OC1CCCC1,"InChI=1S/C23H28N2O2/c26-23(25-16-4-1-5-17-25)18-8-10-19(11-9-18)24-20-12-14-22(15-13-20)27-21-6-2-3-7-21/h8-15,21,24H,1-7,16-17H2",0.2740655541419983,0.21,0.11
C(=O)(c1nn(-c2ccc(Cl)cc2)c(-c2ccc(OC)cc2)n1)N(C)C,"InChI=1S/C18H17ClN4O2/c1-22(2)18(24)16-20-17(12-4-10-15(25-3)11-5-12)23(21-16)14-8-6-13(19)7-9-14/h4-11H,1-3H3",0.1925175487995147,0.1,0.07
C(c1ccc(OC)c(OC)c1)Nc1ccc(-c2cnco2)c(OC)c1,"InChI=1S/C19H20N2O4/c1-22-16-7-4-13(8-18(16)24-3)10-21-14-5-6-15(17(9-14)23-2)19-11-20-12-25-19/h4-9,11-12,21H,10H2,1-3H3",0.2748913466930389,0.47,0.32
c1nc(C2CC2)c[nH]c1=NC(=O)NC1CCCCC1,"InChI=1S/C14H20N4O/c19-14(17-11-4-2-1-3-5-11)18-13-9-15-12(8-16-13)10-6-7-10/h8-11H,1-7H2,(H2,16,17,18,19)",0.2922818660736084,0.25,0.17
c1c(NC(=O)NC2CCCCC2)ccc(C(N2CCCCC2)=O)c1,"InChI=1S/C19H27N3O2/c23-18(22-13-5-2-6-14-22)15-9-11-17(12-10-15)21-19(24)20-16-7-3-1-4-8-16/h9-12,16H,1-8,13-14H2,(H2,20,21,24)",0.347656786441803,0.29,0.13
c1c(-c2oc(=NCCCOCC)[nH]n2)cccc1OCCCC,"InChI=1S/C17H25N3O3/c1-3-5-12-22-15-9-6-8-14(13-15)16-19-20-17(23-16)18-10-7-11-21-4-2/h6,8-9,13H,3-5,7,10-12H2,1-2H3,(H,18,20)",0.304559588432312,0.24,0.08
c1c(N=c2[nH]cnc3sc(C4CC4)cc32)c(C)ccc1NC(=O)c1ccc(N2CCCCC2)cc1,"InChI=1S/C28H29N5OS/c1-18-5-10-21(31-27(34)20-8-11-22(12-9-20)33-13-3-2-4-14-33)15-24(18)32-26-23-16-25(19-6-7-19)35-28(23)30-17-29-26/h5,8-12,15-17,19H,2-4,6-7,13-14H2,1H3,(H,31,34)(H,29,30,32)",0.8682026863098145,0.7974967,0.14
c1(O)ccc(CC(C)NC(c2ccc(OC)c(OC)c2)=O)cc1,"InChI=1S/C18H21NO4/c1-12(10-13-4-7-15(20)8-5-13)19-18(21)14-6-9-16(22-2)17(11-14)23-3/h4-9,11-12,20H,10H2,1-3H3,(H,19,21)",0.2787288725376129,0.21,0.0
c1(-c2cc3c(=NCC4CCCCC4)nc[nH]c3cc2)ccc(OCCN2CCCC2)cc1,"InChI=1S/C27H34N4O/c1-2-6-21(7-3-1)19-28-27-25-18-23(10-13-26(25)29-20-30-27)22-8-11-24(12-9-22)32-17-16-31-14-4-5-15-31/h8-13,18,20-21H,1-7,14-17,19H2,(H,28,29,30)",0.4143681824207306,0.44,0.23
c1([N+](=O)[O-])ccc(OCCCCN2CCCCC2)cc1,"InChI=1S/C15H22N2O3/c18-17(19)14-6-8-15(9-7-14)20-13-5-4-12-16-10-2-1-3-11-16/h6-9H,1-5,10-13H2",0.4060362875461578,0.35,0.15
c1c(-n2nnc(-c3sccc3)c2)cc2c(c1)c(=N)[nH][nH]2,"InChI=1S/C13H10N6S/c14-13-9-4-3-8(6-10(9)15-17-13)19-7-11(16-18-19)12-2-1-5-20-12/h1-7H,(H3,14,15,17)",0.3046815693378448,0.27,0.18
c1(-c2c3c(sc2)c(N2CCOCC2)nc(N2CCOCC2)n3)cccc(C(Nc2ccccc2)=O)c1,"InChI=1S/C27H27N5O3S/c33-26(28-21-7-2-1-3-8-21)20-6-4-5-19(17-20)22-18-36-24-23(22)29-27(32-11-15-35-16-12-32)30-25(24)31-9-13-34-14-10-31/h1-8,17-18H,9-16H2,(H,28,33)",0.3870991468429565,0.36,0.19
C(Nc1ccc(C)cc1)(=O)c1c[nH]c(=NCCCC)s1,"InChI=1S/C15H19N3OS/c1-3-4-9-16-15-17-10-13(20-15)14(19)18-12-7-5-11(2)6-8-12/h5-8,10H,3-4,9H2,1-2H3,(H,16,17)(H,18,19)",0.3665831089019775,0.30749667,0.1290909
c1(-c2cc(NC(=O)c3sccc3)ccc2)sc(N2CCOCC2)nc1,"InChI=1S/C18H17N3O2S2/c22-17(15-5-2-10-24-15)20-14-4-1-3-13(11-14)16-12-19-18(25-16)21-6-8-23-9-7-21/h1-5,10-12H,6-9H2,(H,20,22)",0.4241993129253387,0.35,0.07
c1c(Br)ccc(-c2n[nH]c(=Nc3ccccc3)s2)c1,"InChI=1S/C14H10BrN3S/c15-11-8-6-10(7-9-11)13-17-18-14(19-13)16-12-4-2-1-3-5-12/h1-9H,(H,16,18)",0.2431094646453857,0.25,0.23
C(c1sc(=NC(=O)NC)[nH]c1)c1ccc(OCCCN2CCCCCC2)cc1,"InChI=1S/C21H30N4O2S/c1-22-20(26)24-21-23-16-19(28-21)15-17-7-9-18(10-8-17)27-14-6-13-25-11-4-2-3-5-12-25/h7-10,16H,2-6,11-15H2,1H3,(H2,22,23,24,26)",0.4648316204547882,0.4,0.15
c1(N2CCCCC2)ccc(N2CCOCC2)c(NC(c2cccnc2)=O)c1,"InChI=1S/C21H26N4O2/c26-21(17-5-4-8-22-16-17)23-19-15-18(24-9-2-1-3-10-24)6-7-20(19)25-11-13-27-14-12-25/h4-8,15-16H,1-3,9-14H2,(H,23,26)",0.2440055310726165,0.17,0.05
C(CCNCc1ccc(N2CCOCC2)cc1)C(c1ccccc1)c1ccccc1,"InChI=1S/C27H32N2O/c1-3-8-24(9-4-1)27(25-10-5-2-6-11-25)12-7-17-28-22-23-13-15-26(16-14-23)29-18-20-30-21-19-29/h1-6,8-11,13-16,27-28H,7,12,17-22H2",0.3260008990764618,0.31,0.2
c1cc(Oc2ccc(C(C(=O)NC)C)cc2)ccc1-c1cscc1,"InChI=1S/C20H19NO2S/c1-14(20(22)21-2)15-3-7-18(8-4-15)23-19-9-5-16(6-10-19)17-11-12-24-13-17/h3-14H,1-2H3,(H,21,22)",0.2999667227268219,0.24,0.12
c1(NC(c2ccoc2C)=O)ccc(C(N2Cc3ccccc3C2)=O)cc1,"InChI=1S/C21H18N2O3/c1-14-19(10-11-26-14)20(24)22-18-8-6-15(7-9-18)21(25)23-12-16-4-2-3-5-17(16)13-23/h2-11H,12-13H2,1H3,(H,22,24)",0.2805620729923248,0.21499334,0.09
C(c1cccs1)(Nc1ccc(NC(=O)c2ccccc2)cc1)=O,"InChI=1S/C18H14N2O2S/c21-17(13-5-2-1-3-6-13)19-14-8-10-15(11-9-14)20-18(22)16-7-4-12-23-16/h1-12H,(H,19,21)(H,20,22)",0.3800470232963562,0.32,0.13
C(c1ccc(OCCCC)cc1)Cc1ccc(OC)cc1,"InChI=1S/C19H24O2/c1-3-4-15-21-19-13-9-17(10-14-19)6-5-16-7-11-18(20-2)12-8-16/h7-14H,3-6,15H2,1-2H3",0.332512766122818,0.27,0.1
c1(-c2c(C)ccnc2)cc(=O)nc(C)[nH]1,"InChI=1S/C11H11N3O/c1-7-3-4-12-6-9(7)10-5-11(15)14-8(2)13-10/h3-6H,1-2H3,(H,13,14,15)",0.4288065433502197,0.36,0.12
c1(C)sc(NC(N2CCCCC2)=O)c(C(N2CCOCC2)=O)c1,"InChI=1S/C16H23N3O3S/c1-12-11-13(15(20)18-7-9-22-10-8-18)14(23-12)17-16(21)19-5-3-2-4-6-19/h11H,2-10H2,1H3,(H,17,21)",0.1934582740068435,0.1,0.01
C(CC(Nc1ccc(NC(=O)N2Cc3c(cccc3)C2)cc1)=O)CCC,"InChI=1S/C21H25N3O2/c1-2-3-4-9-20(25)22-18-10-12-19(13-11-18)23-21(26)24-14-16-7-5-6-8-17(16)15-24/h5-8,10-13H,2-4,9,14-15H2,1H3,(H,22,25)(H,23,26)",0.2776961028575897,0.21,0.06
c1c(OC)ccc(NC(=O)c2cc3ccccc3[nH]2)c1,"InChI=1S/C16H14N2O2/c1-20-13-8-6-12(7-9-13)17-16(19)15-10-11-4-2-3-5-14(11)18-15/h2-10,18H,1H3,(H,17,19)",0.3306611180305481,0.28,0.15
c1cc(CCCCCNC(c2c[nH]c(=NC)s2)=O)ccc1,"InChI=1S/C16H21N3OS/c1-17-16-19-12-14(21-16)15(20)18-11-7-3-6-10-13-8-4-2-5-9-13/h2,4-5,8-9,12H,3,6-7,10-11H2,1H3,(H,17,19)(H,18,20)",0.2199313640594482,0.14,0.07909091
c1(SCC(=O)NCc2ccccc2)nc(C)cc(C)n1,"InChI=1S/C15H17N3OS/c1-11-8-12(2)18-15(17-11)20-10-14(19)16-9-13-6-4-3-5-7-13/h3-8H,9-10H2,1-2H3,(H,16,19)",0.2001838535070419,0.11,0.0
c1cc(C(=O)Nc2ccc(C)cc2)ccc1NC(=O)N1Cc2c(cccc2)C1,"InChI=1S/C23H21N3O2/c1-16-6-10-20(11-7-16)24-22(27)17-8-12-21(13-9-17)25-23(28)26-14-18-4-2-3-5-19(18)15-26/h2-13H,14-15H2,1H3,(H,24,27)(H,25,28)",0.341428279876709,0.28,0.11
c1c(-c2cccc(NC(=O)N3CCCCC3)c2)ccc(NC(=O)NC2CC2)c1,"InChI=1S/C22H26N4O2/c27-21(24-19-11-12-19)23-18-9-7-16(8-10-18)17-5-4-6-20(15-17)25-22(28)26-13-2-1-3-14-26/h4-10,15,19H,1-3,11-14H2,(H,25,28)(H2,23,24,27)",0.3937624096870422,0.35,0.17
C(Oc1ccc(N=c2[nH]cnc3sc(CC)cc23)cc1)CNCc1sccc1,"InChI=1S/C21H22N4OS2/c1-2-17-12-19-20(23-14-24-21(19)28-17)25-15-5-7-16(8-6-15)26-10-9-22-13-18-4-3-11-27-18/h3-8,11-12,14,22H,2,9-10,13H2,1H3,(H,23,24,25)",0.6367200016975403,0.57,0.18
c1cc(NC(N2Cc3ccccc3C2)=O)ccc1C(N1CCc2ccccc2C1)=O,"InChI=1S/C25H23N3O2/c29-24(27-14-13-18-5-1-2-6-20(18)15-27)19-9-11-23(12-10-19)26-25(30)28-16-21-7-3-4-8-22(21)17-28/h1-12H,13-17H2,(H,26,30)",0.3135862648487091,0.25,0.089090906
c1c(NC(N2Cc3c(cccc3)C2)=O)ccc(C(N2CCc3c(cccc3)C2)=O)c1,"InChI=1S/C25H23N3O2/c29-24(27-14-13-18-5-1-2-6-20(18)15-27)19-9-11-23(12-10-19)26-25(30)28-16-21-7-3-4-8-22(21)17-28/h1-12H,13-17H2,(H,26,30)",0.3135862648487091,0.25,0.089090906
c1cc(NC(=O)N2Cc3cnccc3C2)ccc1C(N1CCCCCC1)=O,"InChI=1S/C21H24N4O2/c26-20(24-11-3-1-2-4-12-24)16-5-7-19(8-6-16)23-21(27)25-14-17-9-10-22-13-18(17)15-25/h5-10,13H,1-4,11-12,14-15H2,(H,23,27)",0.3028372228145599,0.24,0.1
c1cc(CN(C)CCOc2oc(=O)c3c(cccc3)c2)c(OC)cc1,"InChI=1S/C20H21NO4/c1-21(14-16-8-4-6-10-18(16)23-2)11-12-24-19-13-15-7-3-5-9-17(15)20(22)25-19/h3-10,13H,11-12,14H2,1-2H3",0.3293609917163849,0.27,0.12
c1cc(N=c2[nH]cnc3sccc32)ccc1Oc1ccc(C(NC2CC2)=O)cc1,"InChI=1S/C22H18N4O2S/c27-21(26-16-3-4-16)14-1-7-17(8-2-14)28-18-9-5-15(6-10-18)25-20-19-11-12-29-22(19)24-13-23-20/h1-2,5-13,16H,3-4H2,(H,26,27)(H,23,24,25)",0.2143273651599884,0.76,0.43
c1c(N=c2[nH]cnc3sccc23)ccc(C(=O)Nc2c(OC)cc(C(=O)N3CCCCC3)cc2)c1,"InChI=1S/C26H25N5O3S/c1-34-22-15-18(26(33)31-12-3-2-4-13-31)7-10-21(22)30-24(32)17-5-8-19(9-6-17)29-23-20-11-14-35-25(20)28-16-27-23/h5-11,14-16H,2-4,12-13H2,1H3,(H,30,32)(H,27,28,29)",0.6473420858383179,0.55,0.15
C(c1ccc(NC(=O)N2Cc3c(cccc3)C2)cc1)(NC1CCCCC1)=O,"InChI=1S/C22H25N3O2/c26-21(23-19-8-2-1-3-9-19)16-10-12-20(13-11-16)24-22(27)25-14-17-6-4-5-7-18(17)15-25/h4-7,10-13,19H,1-3,8-9,14-15H2,(H,23,26)(H,24,27)",0.3125033974647522,0.25,0.1
c1(NC(N2Cc3cnccc3C2)=O)ccc(C(N2CCc3ccccc3C2)=O)cc1,"InChI=1S/C24H22N4O2/c29-23(27-12-10-17-3-1-2-4-19(17)14-27)18-5-7-22(8-6-18)26-24(30)28-15-20-9-11-25-13-21(20)16-28/h1-9,11,13H,10,12,14-16H2,(H,26,30)",0.2664545476436615,0.2,0.1
c1(NC(N2CCCCCC2)=O)ccc(NC(=O)N2Cc3c(cccc3)C2)cc1,"InChI=1S/C22H26N4O2/c27-21(25-13-5-1-2-6-14-25)23-19-9-11-20(12-10-19)24-22(28)26-15-17-7-3-4-8-18(17)16-26/h3-4,7-12H,1-2,5-6,13-16H2,(H,23,27)(H,24,28)",0.3578285574913025,0.29,0.01
c1cc(NC(N2Cc3c(cccc3)C2)=O)ccc1C(=O)N1CCC(O)CC1,"InChI=1S/C21H23N3O3/c25-19-9-11-23(12-10-19)20(26)15-5-7-18(8-6-15)22-21(27)24-13-16-3-1-2-4-17(16)14-24/h1-8,19,25H,9-14H2,(H,22,27)",0.3674694299697876,0.3,0.06
c1ccnc(-c2cc3c(cc2)c(Cl)cnc3N2CCOCCC2)c1,"InChI=1S/C19H18ClN3O/c20-17-13-22-19(23-8-3-10-24-11-9-23)16-12-14(5-6-15(16)17)18-4-1-2-7-21-18/h1-2,4-7,12-13H,3,8-11H2",0.2886249423027038,0.23,0.13
c1c(NC(=O)N2CCCCCC2)ccc(C(N2CCCC2)=O)c1,"InChI=1S/C18H25N3O2/c22-17(20-11-5-6-12-20)15-7-9-16(10-8-15)19-18(23)21-13-3-1-2-4-14-21/h7-10H,1-6,11-14H2,(H,19,23)",0.3792809247970581,0.31,0.04
c1ccc(N2CCCCC2)c(NC(c2sc3ccccc3c2Cl)=O)c1,"InChI=1S/C20H19ClN2OS/c21-18-14-8-2-5-11-17(14)25-19(18)20(24)22-15-9-3-4-10-16(15)23-12-6-1-7-13-23/h2-5,8-11H,1,6-7,12-13H2,(H,22,24)",0.3059121072292328,0.24,0.05
c1(N2CCOCC2)cc(-c2ccc3[nH]c(-c4nccnc4)nc3c2)ncn1,"InChI=1S/C19H17N7O/c1-2-14-16(25-19(24-14)17-11-20-3-4-21-17)9-13(1)15-10-18(23-12-22-15)26-5-7-27-8-6-26/h1-4,9-12H,5-8H2,(H,24,25)",0.1700045764446258,0.5,0.41
c1c(-c2c(-c3ccc4n(c3)c(N3CCOCC3)nn4)cn(C)n2)cc(N2CCCCC2)nc1,"InChI=1S/C24H28N8O/c1-29-17-20(23(28-29)18-7-8-25-22(15-18)30-9-3-2-4-10-30)19-5-6-21-26-27-24(32(21)16-19)31-11-13-33-14-12-31/h5-8,15-17H,2-4,9-14H2,1H3",0.4962579607963562,0.47,0.2
c1cc(CNC(=O)c2c3c(nc(-c4occc4)cc3C(F)(F)F)n(C)c2)ccc1,"InChI=1S/C21H16F3N3O2/c1-27-12-14(20(28)25-11-13-6-3-2-4-7-13)18-15(21(22,23)24)10-16(26-19(18)27)17-8-5-9-29-17/h2-10,12H,11H2,1H3,(H,25,28)",0.2362697273492813,0.16,0.04
c1ccoc1C(Nc1ccc(NC(=O)c2occc2)cc1)=O,"InChI=1S/C16H12N2O4/c19-15(13-3-1-9-21-13)17-11-5-7-12(8-6-11)18-16(20)14-4-2-10-22-14/h1-10H,(H,17,19)(H,18,20)",0.2455671578645706,0.18,0.13
C1Cc2cc(NC(=O)C3CCCCC3)ccc2C(=O)N1,"InChI=1S/C16H20N2O2/c19-15(11-4-2-1-3-5-11)18-13-6-7-14-12(10-13)8-9-17-16(14)20/h6-7,10-11H,1-5,8-9H2,(H,17,20)(H,18,19)",0.3206904232501983,0.27,0.15
c1cnc2ccc(NC(N3CCCCC3)=O)cc2c1Oc1ccccc1,"InChI=1S/C21H21N3O2/c25-21(24-13-5-2-6-14-24)23-16-9-10-19-18(15-16)20(11-12-22-19)26-17-7-3-1-4-8-17/h1,3-4,7-12,15H,2,5-6,13-14H2,(H,23,25)",0.4233993589878082,0.35,0.08
c1c2c(cc(C)c1)N(CC)c1ccc(NC(=O)c3cccnc3)cc1C(=O)N2C,"InChI=1S/C23H22N4O2/c1-4-27-19-10-8-17(25-22(28)16-6-5-11-24-14-16)13-18(19)23(29)26(3)20-9-7-15(2)12-21(20)27/h5-14H,4H2,1-3H3,(H,25,28)",0.2607662379741668,0.19,0.04
c1c(-c2c3cc(C4=CCOCC4)[nH]c3ncn2)cc(C(N2CCOCC2)=O)s1,"InChI=1S/C20H20N4O3S/c25-20(24-3-7-27-8-4-24)17-9-14(11-28-17)18-15-10-16(13-1-5-26-6-2-13)23-19(15)22-12-21-18/h1,9-12H,2-8H2,(H,21,22,23)",0.2530940175056457,0.31,0.26
c1cc(-c2[nH]c(=N)sc2)ccc1NC(=O)Nc1ccc(NC(=O)CCN2CCCC2)cc1,"InChI=1S/C23H26N6O2S/c24-22-28-20(15-32-22)16-3-5-18(6-4-16)26-23(31)27-19-9-7-17(8-10-19)25-21(30)11-14-29-12-1-2-13-29/h3-10,15H,1-2,11-14H2,(H2,24,28)(H,25,30)(H2,26,27,31)",0.5066868662834167,0.44,0.16
c1c(-c2nc3c(=N)[nH]cnc3nc2)cc(CN2CCCCC2)cc1,"InChI=1S/C18H20N6/c19-17-16-18(22-12-21-17)20-10-15(23-16)14-6-4-5-13(9-14)11-24-7-2-1-3-8-24/h4-6,9-10,12H,1-3,7-8,11H2,(H2,19,20,21,22)",0.2058704644441604,0.4,0.34
c1(OC)ccc(CCNC(=O)c2[nH]c3c(c(C)cc(C)c3)c2C)cc1,"InChI=1S/C21H24N2O2/c1-13-11-14(2)19-15(3)20(23-18(19)12-13)21(24)22-10-9-16-5-7-17(25-4)8-6-16/h5-8,11-12,23H,9-10H2,1-4H3,(H,22,24)",0.2786507606506347,0.21,0.01
c1c(-c2[nH]c3nc(N4CCOCC4)cc(=O)n3n2)ccc(N2CCOCC2)c1,"InChI=1S/C19H22N6O3/c26-17-13-16(24-7-11-28-12-8-24)20-19-21-18(22-25(17)19)14-1-3-15(4-2-14)23-5-9-27-10-6-23/h1-4,13H,5-12H2,(H,20,21,22)",0.3566026389598846,0.29,0.06
c1c(OC)c(OC)c(OC)cc1-c1nnn(CCN2CCCCC2)c1,"InChI=1S/C18H26N4O3/c1-23-16-11-14(12-17(24-2)18(16)25-3)15-13-22(20-19-15)10-9-21-7-5-4-6-8-21/h11-13H,4-10H2,1-3H3",0.2587572932243347,0.19,0.09
c1ccc(CNC(=O)c2c(=N)[nH]cc(-c3ccoc3C)n2)cn1,"InChI=1S/C16H15N5O2/c1-10-12(4-6-23-10)13-9-19-15(17)14(21-13)16(22)20-8-11-3-2-5-18-7-11/h2-7,9H,8H2,1H3,(H2,17,19)(H,20,22)",0.2955736219882965,0.24,0.13909091
c1cc(-c2sc(=N)[nH]c2-c2ccc3c(c2)CCC3)ccc1OC,"InChI=1S/C19H18N2OS/c1-22-16-9-7-13(8-10-16)18-17(21-19(20)23-18)15-6-5-12-3-2-4-14(12)11-15/h5-11H,2-4H2,1H3,(H2,20,21)",0.3248776197433471,0.32,0.21
C(c1cc(OCc2cc(F)ccc2)ccc1)(N1CCCCC1)=O,"InChI=1S/C19H20FNO2/c20-17-8-4-6-15(12-17)14-23-18-9-5-7-16(13-18)19(22)21-10-2-1-3-11-21/h4-9,12-13H,1-3,10-11,14H2",0.3681827485561371,0.3,0.04
c1(N2CCOCC2)ccc(NC(c2cc3sc(N4CCOCC4)nc3cc2)=O)cc1,"InChI=1S/C22H24N4O3S/c27-21(23-17-2-4-18(5-3-17)25-7-11-28-12-8-25)16-1-6-19-20(15-16)30-22(24-19)26-9-13-29-14-10-26/h1-6,15H,7-14H2,(H,23,27)",0.2288077920675277,0.15,0.02
c1cc(Oc2c3ccccc3ncc2)cc2c1nc(N1CCOCC1)cc2,"InChI=1S/C22H19N3O2/c1-2-4-20-18(3-1)21(9-10-23-20)27-17-6-7-19-16(15-17)5-8-22(24-19)25-11-13-26-14-12-25/h1-10,15H,11-14H2",0.3047895431518554,0.2874967,0.2
c1(C)cc(C)cc(Cc2cc(C)cc(C)c2)c1NC(=O)c1ccc(C2CCCCC2)cc1,"InChI=1S/C30H35NO/c1-20-14-21(2)17-24(16-20)19-28-18-22(3)15-23(4)29(28)31-30(32)27-12-10-26(11-13-27)25-8-6-5-7-9-25/h10-18,25H,5-9,19H2,1-4H3,(H,31,32)",0.2629716098308563,0.29,0.24
c1cc(-c2cnn(C)c2)cc2c1C(=O)c1cc(N3CCOCC3)ccc1-2,"InChI=1S/C21H19N3O2/c1-23-13-15(12-22-23)14-2-4-18-19(10-14)17-5-3-16(11-20(17)21(18)25)24-6-8-26-9-7-24/h2-5,10-13H,6-9H2,1H3",0.3493670225143432,0.39,0.24
c1(OC)c2c(cc3c1ccc(=O)o3)cco2,"InChI=1S/C12H8O4/c1-14-12-8-2-3-10(13)16-9(8)6-7-4-5-15-11(7)12/h2-6H,1H3",0.3161429762840271,0.25,0.03
c1c(N=c2[nH]cnc3sc(C4CCC4)cc32)c(C)ccc1NC(=O)c1ccc(CN2CCCC2)cc1,"InChI=1S/C29H31N5OS/c1-19-7-12-23(32-28(35)22-10-8-20(9-11-22)17-34-13-2-3-14-34)15-25(19)33-27-24-16-26(21-5-4-6-21)36-29(24)31-18-30-27/h7-12,15-16,18,21H,2-6,13-14,17H2,1H3,(H,32,35)(H,30,31,33)",0.6059949398040771,0.68749666,0.24
c1(NC(=O)c2sccc2)cc(NC(=O)c2ccc(OC)cc2)ccc1,"InChI=1S/C19H16N2O3S/c1-24-16-9-7-13(8-10-16)18(22)20-14-4-2-5-15(12-14)21-19(23)17-6-3-11-25-17/h2-12H,1H3,(H,20,22)(H,21,23)",0.3960564434528351,0.33,0.11
c1(OC)ccc(NC(=O)N2Cc3ccccc3C2)cc1-c1ncnc(N2CCOCC2)c1,"InChI=1S/C24H25N5O3/c1-31-22-7-6-19(27-24(30)29-14-17-4-2-3-5-18(17)15-29)12-20(22)21-13-23(26-16-25-21)28-8-10-32-11-9-28/h2-7,12-13,16H,8-11,14-15H2,1H3,(H,27,30)",0.3454524278640747,0.28,0.07
c1(NC(NCCc2ccccc2)=O)cccc(OCCN2CCCCC2)c1,"InChI=1S/C22H29N3O2/c26-22(23-13-12-19-8-3-1-4-9-19)24-20-10-7-11-21(18-20)27-17-16-25-14-5-2-6-15-25/h1,3-4,7-11,18H,2,5-6,12-17H2,(H2,23,24,26)",0.2972727417945862,0.25,0.16
c1c(C)cc2c(=O)cc(-c3ccc(OCCN4CCCCC4)cc3)oc2c1,"InChI=1S/C23H25NO3/c1-17-5-10-22-20(15-17)21(25)16-23(27-22)18-6-8-19(9-7-18)26-14-13-24-11-3-2-4-12-24/h5-10,15-16H,2-4,11-14H2,1H3",0.3826710879802704,0.32,0.12
c1cc(OCC)c(C(NC2CC2)=O)cc1NC(=O)c1ccc(N2CCCCC2)cc1,"InChI=1S/C24H29N3O3/c1-2-30-22-13-10-19(16-21(22)24(29)25-18-8-9-18)26-23(28)17-6-11-20(12-7-17)27-14-4-3-5-15-27/h6-7,10-13,16,18H,2-5,8-9,14-15H2,1H3,(H,25,29)(H,26,28)",0.3372725248336792,0.28,0.13
